wkt_geom,Address,City,province,Country,result_num,osm_id,display_na,category,type,latlong
Point (-79.51614794069013215 43.75431499999999829),2999 JANE ST,Toronto,ON,Canada,0,32224275,"2999, Jane Street, Jane & Finch, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 2Y9, Canada",building,apartments,"43.754315,-79.51614794069013"
Point (-79.3665242999999947 43.65502034000000009),299 QUEEN ST E,Toronto,ON,Canada,0,66411076,"299, Queen Street East, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1S2, Canada",place,house,"43.65502034,-79.3665243"
Point (-79.39068322559326418 43.64958515000000006),299 QUEEN ST W,Toronto,ON,Canada,0,25822542,"MuchMusic/CTV, 299, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A4, Canada",amenity,studio,"43.64958515,-79.39068322559326"
Point (-79.39735593877551878 43.64872942857142846),3 CAMERON ST,Toronto,ON,Canada,0,401220318,"3, Cameron Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1E2, Canada",place,house,"43.64872942857143,-79.39735593877552"
Point (-79.37323700000000315 43.64741000000000071),3 CHURCH ST,Toronto,ON,Canada,0,4035520383,"3, Church Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1M2, Canada",place,house,"43.64741,-79.373237"
Point (-79.51614794069013215 43.75431499999999829),2999 JANE STREET,Toronto,ON,Canada,0,32224275,"2999, Jane Street, Jane & Finch, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 2Y9, Canada",building,apartments,"43.754315,-79.51614794069013"
Point (-79.56727825952353328 43.65009385000000464),3 APPLEWOOD LANE,Toronto,ON,Canada,0,683277382,"3, Applewood Lane, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 5S3, Canada",building,residential,"43.650093850000005,-79.56727825952353"
Point (-79.37136900000000139 43.65604499999999888),3 PEMBROKE ST,Toronto,ON,Canada,0,4035048217,"3, Pembroke Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2N7, Canada",place,house,"43.656045,-79.371369"
Point (-79.38232060722677375 43.76517415),3 REAN DR,Toronto,ON,Canada,0,32333721,"The Chrysler, 3, Rean Drive, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 0A4, Canada",building,apartments,"43.76517415,-79.38232060722677"
Point (-79.39090406276636713 43.64036439999999573),3 NAVY WHARF CRT,Toronto,ON,Canada,0,33296495,"Harbourview Estates 3a, 3, Navy Wharf Court, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3Y7, Canada",place,house,"43.640364399999996,-79.39090406276637"
Point (-79.41435661663808787 43.76867310000000089),3 PARK HOME AVE,Toronto,ON,Canada,0,97180148,"Novotel, 3, Park Home Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5W4, Canada",tourism,hotel,"43.7686731,-79.41435661663809"
Point (-79.53231596637428424 43.64310549999999722),3 SUMMERLAND TERRACE,Toronto,ON,Canada,0,170055250,"Palomar at Village Gate West, 3, Summerland Terrace, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9A 1C2, Canada",building,apartments,"43.6431055,-79.53231596637428"
Point (-79.40176515384615641 43.65320715384615369),3 WALES AVE,Toronto,ON,Canada,0,401215856,"3, Wales Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2L5, Canada",place,house,"43.653207153846154,-79.40176515384616"
Point (-79.58172919999999806 43.75044069999999863),3 ROWNTREE RD,Toronto,ON,Canada,0,31754976,"Platinum on the Humber II, 3, Rowntree Road, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada",building,apartments,"43.7504407,-79.5817292"
Point (-79.37800000000000011 43.67102700000000226),3 SELBY ST,Toronto,ON,Canada,0,4035048218,"3, Selby Street, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4X 1W4, Canada",place,house,"43.671027,-79.378"
Point (-79.29320549999999912 43.66840359999999777),3 HAMMERSMITH AVE,Toronto,ON,Canada,0,804617688,"3, Hammersmith Avenue, The Beaches, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4E 1E3, Canada",place,house,"43.6684036,-79.2932055"
Point (-79.40427999999999997 43.6533110000000022),3 LEONARD AVE,Toronto,ON,Canada,0,4036608329,"3, Leonard Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2S8, Canada",place,house,"43.653311,-79.40428"
Point (-79.39668190000000436 43.7012211999999991),3 GLEBE RD E,Toronto,ON,Canada,0,13799298,"Glebe Road East, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M2S 2A2, Canada",highway,residential,"43.7012212,-79.3966819"
Point (-79.44930703642909009 43.77103725000000622),3 GOLDFINCH CRT,Toronto,ON,Canada,0,32326188,"3, Goldfinch Court, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M2R 2C1, Canada",building,apartments,"43.771037250000006,-79.44930703642909"
Point (-79.42563029999999458 43.63818009999999958),3 MOWAT AVE,Toronto,ON,Canada,0,23689218,"Mowat Avenue, Little Tibet, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3E3, Canada",highway,residential,"43.6381801,-79.4256303"
Point (-79.37818439999999498 43.66263849999999991),3 MUTUAL ST,Toronto,ON,Canada,0,30986567,"Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",highway,residential,"43.6626385,-79.3781844"
Point (-79.40274533750000785 43.65786592500000296),3 MAJOR ST,Toronto,ON,Canada,0,401216015,"3, Major Street, Harbord Village, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1S3, Canada",place,house,"43.657865925,-79.40274533750001"
Point (-79.47622339999999497 43.6302418000000003),3 MARINE PARADE DR,Toronto,ON,Canada,0,2359601042,"3, Marine Parade Drive, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M6S 5B5, Canada",place,house,"43.6302418,-79.4762234"
Point (-79.32028499999999838 43.67210879999999662),268 RHODES AVE,Toronto,ON,Canada,0,804612267,"268, Rhodes Avenue, Tiny Town, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 3B2, Canada",place,house,"43.6721088,-79.320285"
Point (-79.58380676765740702 43.75057675000000046),2687 KIPLING AVE,Toronto,ON,Canada,0,32353000,"2687, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada",building,retail,"43.75057675,-79.5838067676574"
Point (-79.37812278623850659 43.66293094574780298),267 MUTUAL ST,Toronto,ON,Canada,0,401029710,"267, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.6629309457478,-79.3781227862385"
Point (-79.40211475000000974 43.67353375000000426),267 ST GEORGE ST,Toronto,ON,Canada,0,61010493,"267, St George Street, The Annex, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2N5, Canada",building,apartments,"43.673533750000004,-79.40211475000001"
Point (-79.5565940262115987 43.71523295000000076),27 BERGAMOT AVE,Toronto,ON,Canada,0,32154476,"27, Bergamot Avenue, Pine Point, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 1N7, Canada",building,apartments,"43.71523295,-79.5565940262116"
Point (-79.41213079999999991 43.64127710000000349),27 CANNIFF ST,Toronto,ON,Canada,0,3396324008,"27, Canniff Street, Niagara, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3H5, Canada",place,house,"43.6412771,-79.4121308"
Point (-79.3193231418604654 43.67342237209302169),269 COXWELL AVE,Toronto,ON,Canada,0,66413915,"269, Coxwell Avenue, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 3B2, Canada",place,house,"43.67342237209302,-79.31932314186047"
Point (-79.37813024534729323 43.66294695349812116),269 MUTUAL ST,Toronto,ON,Canada,0,401029710,"269, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66294695349812,-79.3781302453473"
Point (-79.48171870000000183 43.65016260000000159),265 WILLARD AVE,Toronto,ON,Canada,0,817904408,"265, Willard Avenue, Swansea, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",place,house,"43.6501626,-79.4817187"
Point (-79.33711599999999464 43.77424500000000052),265 YORKLAND BLVD,Toronto,ON,Canada,0,4033673876,"265, Yorkland Boulevard, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0B3, Canada",place,house,"43.774245,-79.337116"
Point (-79.37811532712971996 43.6629149379974919),265 MUTUAL ST,Toronto,ON,Canada,0,401029710,"265, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66291493799749,-79.37811532712972"
Point (-79.38921469999999658 43.65017249999999649),265 QUEEN ST W,Toronto,ON,Canada,0,6403221849,"Makan, 265, Queen Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",amenity,fast_food,"43.6501725,-79.3892147"
Point (-79.36625899999999945 43.65181400000000167),266 KING ST E,Toronto,ON,Canada,0,4035520362,"266, King Street East, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1L1, Canada",place,house,"43.651814,-79.366259"
Point (-79.58334355121037618 43.74847520000000145),2667 KIPLING AVE,Toronto,ON,Canada,0,31754973,"2667, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 5C7, Canada",building,apartments,"43.7484752,-79.58334355121038"
Point (-79.26467233541666246 43.75192499999999995),2650 LAWRENCE AVE E,Toronto,ON,Canada,0,661274984,"TD Canada Trust, 2650, Lawrence Avenue East, Bendale, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 2S1, Canada",amenity,bank,"43.751925,-79.26467233541666"
Point (-79.34125229999999362 43.68948389999999904),266 DONLANDS AVE,Toronto,ON,Canada,0,2694734667,"Hair & More Salon, 266, Donlands Avenue, Pape Village, Toronto—Danforth, East York, Toronto, Golden Horseshoe, Ontario, M4J 3R7, Canada",shop,hairdresser,"43.6894839,-79.3412523"
Point (-79.4024869999999936 43.65305299999999988),27 WALES AVE,Toronto,ON,Canada,0,4036607478,"27, Wales Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2L5, Canada",place,house,"43.653053,-79.402487"
Point (-79.39560811764705761 43.67363805882353489),27 WEBSTER AVE,Toronto,ON,Canada,0,401216038,"27, Webster Avenue, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 3J8, Canada",place,house,"43.673638058823535,-79.39560811764706"
Point (-79.38219469138508089 43.76767224999999684),27 REAN DR,Toronto,ON,Canada,0,33777789,"Merci Condominium, 27, Rean Drive, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 0A4, Canada",building,apartments,"43.76767225,-79.38219469138508"
Point (-79.44624650000000088 43.6396731000000031),27 RONCESVALLES AVE,Toronto,ON,Canada,0,6325961220,"St. Joseph's Health Centre Urban Family Health Team, 27, Roncesvalles Avenue, Roncesvalles, Parkdale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 2K3, Canada",amenity,doctors,"43.6396731,-79.4462465"
Point (-79.43049774444445177 43.65078596000000033),270 GLADSTONE AVE,Toronto,ON,Canada,0,66233153,"270, Gladstone Avenue, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 1B2, Canada",place,house,"43.65078596,-79.43049774444445"
Point (-79.50697266636851168 43.67727299999999957),270 SCARLETT RD,Toronto,ON,Canada,0,31812028,"Lambton Square, 270, Scarlett Road, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6N, Canada",building,apartments,"43.677273,-79.50697266636851"
Point (-79.34109890000000576 43.66308510000000354),270 CARLAW AVE,Toronto,ON,Canada,0,5427091121,"Mend Physio, 270, Carlaw Avenue, Leslieville, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2S1, Canada",place,house,"43.6630851,-79.3410989"
Point (-79.3734228518518421 43.65693692592592612),270 GEORGE ST,Toronto,ON,Canada,0,401029695,"270, George Street, Moss Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2N7, Canada",place,house,"43.656936925925926,-79.37342285185184"
Point (-79.38539179999999362 43.64743010000000112),27 EMILY ST,Toronto,ON,Canada,0,61430499,"Emily Street, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",highway,residential,"43.6474301,-79.3853918"
Point (-79.49528509452083824 43.7648175211515138),27 FOUR WINDS DR,Toronto,ON,Canada,0,76130406,"27, Four Winds Drive, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3J 1V6, Canada",place,house,"43.764817521151514,-79.49528509452084"
Point (-79.3810641999999973 43.66134890000000013),27 CARLTON ST,Toronto,ON,Canada,0,4035047736,"27, Carlton Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1L2, Canada",place,house,"43.6613489,-79.3810642"
Point (-79.38501258124999538 43.66083888750000597),27 COLLEGE ST,Toronto,ON,Canada,0,401216347,"27, College Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 2J3, Canada",place,house,"43.660838887500006,-79.38501258125"
Point (-79.4059040000000067 43.65569659999999885),27 LIPPINCOTT ST,Toronto,ON,Canada,0,803252513,"27, Lippincott Street, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1T3, Canada",place,house,"43.6556966,-79.405904"
Point (-79.37771279999999763 43.65257259999999917),27 QUEEN ST E,Toronto,ON,Canada,0,5549829684,"Jacob Mercari, 27, Queen Street East, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 2M6, Canada",shop,jewelry,"43.6525726,-79.3777128"
Point (-79.37517401839336628 43.64735459999999989),27 FRONT ST E,Toronto,ON,Canada,0,59259490,"St. Lawrence Centre for the Arts, 27, Front Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1C9, Canada",amenity,theatre,"43.6473546,-79.37517401839337"
Point (-79.38454339999999831 43.66287260000000003),27 GROSVENOR ST,Toronto,ON,Canada,0,34121802,"Grosvenor Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 1Z6, Canada",highway,tertiary,"43.6628726,-79.3845434"
Point (-79.39824305585509023 43.65191559999999527),260 SPADINA AVE,Toronto,ON,Canada,0,62256152,"260, Spadina Avenue, Chinatown, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2E4, Canada",building,yes,"43.651915599999995,-79.39824305585509"
Point (-79.37941809999999521 43.65592929999999683),260 VICTORIA ST,Toronto,ON,Canada,0,35159935,"Victoria Street, Downtown Yonge, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1T8, Canada",highway,tertiary,"43.6559293,-79.3794181"
Point (-79.50758120335819967 43.67659650000000227),260 SCARLETT RD,Toronto,ON,Canada,0,31812027,"Lambton Square, 260, Scarlett Road, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M6N, Canada",building,apartments,"43.6765965,-79.5075812033582"
Point (-79.35727135677083766 43.79014850000000081),260 SENECA HILL DR,Toronto,ON,Canada,0,28010244,"260, Seneca Hill Drive, Don Valley Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 3C3, Canada",building,apartments,"43.7901485,-79.35727135677084"
Point (-79.51427783766825996 43.74054495000000031),2600 JANE ST,Toronto,ON,Canada,0,37050385,"2600, Jane Street, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3L 2E8, Canada",building,apartments,"43.74054495,-79.51427783766826"
Point (-79.46143209999999613 43.6708564999999993),261 DAVENPORT RD,Toronto,ON,Canada,0,4268307,"Davenport Road, Carleton Village, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6N, Canada",highway,tertiary,"43.6708565,-79.4614321"
Point (-79.37185973720707466 43.66912100000000407),260 WELLESLEY ST E,Toronto,ON,Canada,0,27630811,"The Winnipeg, 260, Wellesley Street East, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4X 1P8, Canada",building,apartments,"43.669121000000004,-79.37185973720707"
Point (-79.33663799999999355 43.77404099999999687),260 YORKLAND BLVD,Toronto,ON,Canada,0,4033673861,"260, Yorkland Boulevard, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 0G7, Canada",place,house,"43.774041,-79.336638"
Point (-79.40293706666666651 43.65632580000000473),260 AUGUSTA AVE,Toronto,ON,Canada,0,401215610,"260, Augusta Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2M1, Canada",place,house,"43.656325800000005,-79.40293706666667"
Point (-79.33248720000000276 43.79926720000000273),260 CHESTER LE BLVD,Toronto,ON,Canada,0,896736819,"260, Chester Le Boulevard, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1W 2K7, Canada",place,house,"43.7992672,-79.3324872"
Point (-79.49756921111111296 43.61753393333333406),26 WINDSOR ST,Toronto,ON,Canada,0,66211363,"26, Windsor Street, Mimico Village, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8Y 2R3, Canada",place,house,"43.617533933333334,-79.49756921111111"
Point (-79.37041340000000389 43.65186229999999767),260 ADELAIDE ST E,Toronto,ON,Canada,0,2283661485,"260, Adelaide Street East, St. Lawrence, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1N7, Canada",place,house,"43.6518623,-79.3704134"
Point (-79.39066099999999437 43.64924200000000098),260 RICHMOND ST W,Toronto,ON,Canada,0,4036638756,"260, Richmond Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",place,house,"43.649242,-79.390661"
Point (-79.36370030000000497 43.66146859999999919),260 SACKVILLE ST,Toronto,ON,Canada,0,804607069,"260, Sackville Street, Regent Park, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2B7, Canada",place,house,"43.6614686,-79.3637003"
Point (-79.50807631249999474 43.64753100000000074),260 GRENVIEW BLVD S,Toronto,ON,Canada,0,657926146,"260, Grenview Boulevard South, The Kingsway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8X 1C2, Canada",building,detached,"43.647531,-79.5080763125"
Point (-79.39197350000000597 43.64983229999999992),260 QUEEN ST W,Toronto,ON,Canada,0,768963283,"Shoppers Drug Mart, 260, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A4, Canada",amenity,pharmacy,"43.6498323,-79.3919735"
Point (-79.58328224999999634 43.74744325000000345),2645 KIPLING AVE,Toronto,ON,Canada,0,31754971,"2645, Kipling Avenue, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 3B2, Canada",building,apartments,"43.74744325,-79.58328225"
Point (-79.48302889999999366 43.65016049999999836),265 ARMADALE AVE,Toronto,ON,Canada,0,817903336,"265, Armadale Avenue, Bloor West Village, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",place,house,"43.6501605,-79.4830289"
Point (-79.28493496871641355 43.69986000000000104),263 PHARMACY AVE,Toronto,ON,Canada,0,31373094,"263, Pharmacy Avenue, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1L 3P1, Canada",building,apartments,"43.69986,-79.28493496871641"
Point (-79.39095875185208229 43.64470155000000062),263 WELLINGTON ST W,Toronto,ON,Canada,0,34587972,"Residence Inn - Marriott, 263, Wellington Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 3P6, Canada",tourism,hotel,"43.64470155,-79.39095875185208"
Point (-79.54867431480629136 43.69572390000000439),265 DIXON RD,Toronto,ON,Canada,0,32172307,"Briarcrest Manor, 265, Dixon Road, St. Phillips, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9R, Canada",building,apartments,"43.695723900000004,-79.54867431480629"
Point (-79.47933321818182151 43.65197646909091134),265 DURIE ST,Toronto,ON,Canada,0,67737456,"265, Durie Street, Bloor West Village, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",place,house,"43.65197646909091,-79.47933321818182"
Point (-79.49830830000000503 43.76890889999999956),265 ASSINIBOINE RD,Toronto,ON,Canada,0,898014685,"265, Assiniboine Road, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3J 0K9, Canada",place,house,"43.7689089,-79.4983083"
Point (-79.31928564418605276 43.67333203720929902),265 COXWELL AVE,Toronto,ON,Canada,0,66413915,"265, Coxwell Avenue, Beaches—East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 3B2, Canada",place,house,"43.6733320372093,-79.31928564418605"
Point (-79.37595699999999965 43.66028800000000132),262 JARVIS ST,Toronto,ON,Canada,0,4035047725,"262, Jarvis Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2B7, Canada",place,house,"43.660288,-79.375957"
Point (-79.59415509999999472 43.73474989999999707),262 JOHN GARLAND BLVD,Toronto,ON,Canada,0,859686253,"262, John Garland Boulevard, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 3S4, Canada",place,house,"43.7347499,-79.5941551"
Point (-79.38913709999999924 43.65018979999999971),261 QUEEN ST W,Toronto,ON,Canada,0,792175058,"Touhenboku Ramen, 261, Queen Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",amenity,fast_food,"43.6501898,-79.3891371"
Point (-79.39752086250000218 43.65247889375000057),261 SPADINA AVE,Toronto,ON,Canada,0,401220669,"261, Spadina Avenue, Chinatown, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 3A8, Canada",place,house,"43.65247889375,-79.3975208625"
Point (-79.54776725654937763 43.69513030000000242),263 DIXON RD,Toronto,ON,Canada,0,32172309,"Briarcrest Manor, 263, Dixon Road, St. Phillips, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9R, Canada",building,apartments,"43.6951303,-79.54776725654938"
Point (-79.37810786802093332 43.66289893024718083),263 MUTUAL ST,Toronto,ON,Canada,0,401029710,"263, Mutual Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1M3, Canada",place,house,"43.66289893024718,-79.37810786802093"
Point (-79.423874799999993 43.7395473999999993),262 RIDLEY BLVD,Toronto,ON,Canada,0,803392861,"262, Ridley Boulevard, Eglinton—Lawrence, North York, Toronto, Golden Horseshoe, Ontario, M5M 3B1, Canada",place,house,"43.7395474,-79.4238748"
Point (-79.53464529999999399 43.71156069999999971),2625 WESTON RD,Toronto,ON,Canada,0,370204365,"McDonald's, 2625, Weston Road, York South—Weston, North York, Toronto, Golden Horseshoe, Ontario, M9N 3V9, Canada",amenity,fast_food,"43.7115607,-79.5346453"
Point (-79.39457074958616545 43.68583385000000163),28 BALMORAL AVE,Toronto,ON,Canada,0,124935031,"28, Balmoral Avenue, Deer Park, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 1J4, Canada",building,apartments,"43.68583385,-79.39457074958617"
Point (-79.51469913996479022 43.64782650000000075),28 BIRCHVIEW BLVD,Toronto,ON,Canada,0,657926735,"28, Birchview Boulevard, The Kingsway, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8X 1E2, Canada",building,detached,"43.6478265,-79.51469913996479"
Point (-79.30408409999999719 43.78308260000000018),28 EAGLESTONE RD,Toronto,ON,Canada,0,896727207,"28, Eaglestone Road, Tam O'Shanter, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 2K2, Canada",place,house,"43.7830826,-79.3040841"
Point (-79.38920230434783321 43.65495239130434868),279 SIMCOE ST,Toronto,ON,Canada,0,401215914,"279, Simcoe Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2W5, Canada",place,house,"43.65495239130435,-79.38920230434783"
Point (-79.40908766222084125 43.75851931479277113),28 AVONDALE AVE,Toronto,ON,Canada,0,401024204,"28, Avondale Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7J1, Canada",place,house,"43.75851931479277,-79.40908766222084"
Point (-79.39870299999999759 43.70316799999999802),28 HILLSDALE AVE W,Toronto,ON,Canada,0,4036931062,"28, Hillsdale Avenue West, Chaplin Estates, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 1P3, Canada",place,house,"43.703168,-79.398703"
Point (-79.37688529035608553 43.67083825000000274),28 LINDEN ST,Toronto,ON,Canada,0,174247482,"James Cooper Mansion, 28, Linden Street, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 0A4, Canada",building,apartments,"43.67083825,-79.37688529035609"
Point (-79.45138697499999125 43.64037017500000104),28 GLENDALE AVE,Toronto,ON,Canada,0,67746522,"28, Glendale Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 1M9, Canada",place,house,"43.640370175,-79.45138697499999"
Point (-79.40883039226271478 43.75686569999999875),28 HARRISON GARDEN BLVD,Toronto,ON,Canada,0,32333509,"28, Harrison Garden Boulevard, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 0C2, Canada",building,apartments,"43.7568657,-79.40883039226271"
Point (-79.39886584999999286 43.67424629999999297),277 DAVENPORT RD,Toronto,ON,Canada,0,66227933,"277, Davenport Road, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 1R2, Canada",place,house,"43.67424629999999,-79.39886584999999"
Point (-79.37931510973368177 43.65657090000000551),277 VICTORIA ST,Toronto,ON,Canada,0,61014140,"277, Victoria Street, Downtown Yonge, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 2G9, Canada",building,office,"43.656570900000006,-79.37931510973368"
Point (-79.56721152160929478 43.74374000000000251),2765 ISLINGTON AVE,Toronto,ON,Canada,0,31754881,"Rowntree Manor, 2765, Islington Avenue, Rexdale, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 1V9, Canada",building,apartments,"43.74374,-79.5672115216093"
Point (-79.49865680000000623 43.76883269999999726),277 ASSINIBOINE RD,Toronto,ON,Canada,0,898013584,"277, Assiniboine Road, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3J 0K9, Canada",place,house,"43.7688327,-79.4986568"
